danceability,energy,key,mode,speechiness,instrumentalness,liveness,tempo,loudness,acousticness,valence,duration_ms,Is_Popular,track_genre
0.146,0.899,9,0,0.0827,0.512,0.113,138.602,-6.411,2.27e-06,0.109,252786,0,black-metal
0.726,0.7,6,0,0.121,0.367,0.0713,142.988,-5.958,0.00343,0.339,408827,0,hardstyle
0.403,0.622,2,1,0.0331,0.558,0.924,140.366,-11.38,0.726,0.83,796533,0,bluegrass
0.388,0.879,5,0,0.0554,0.0158,0.344,144.922,-12.571,0.0975,0.675,228093,0,power-pop
0.166,0.845,6,0,0.129,0.846,0.208,114.304,-5.19,0.0029,0.0294,344106,0,black-metal
0.244,0.75,1,1,0.0902,0.912,0.0835,110.904,-14.828,1.09e-05,0.233,126400,0,grindcore
0.579,0.534,9,0,0.0406,0.0,0.1,120.01,-8.287,0.226,0.145,283386,0,black-metal
0.553,0.605,7,1,0.0326,0.000159,0.273,132.717,-8.354,0.934,0.773,202746,0,bluegrass
0.238,0.947,5,0,0.0651,7.52e-05,0.255,84.526,-5.132,0.00113,0.325,291133,0,black-metal
0.305,0.849,9,1,0.0549,0.0567,0.464,141.793,-10.795,5.82e-05,0.32,211533,0,goth
0.241,0.882,8,1,0.0792,0.692,0.114,109.698,-8.735,2.88e-06,0.237,254600,0,grindcore
0.47,0.268,5,1,0.0256,2.22e-06,0.0916,92.593,-10.167,0.829,0.131,214693,0,bluegrass
0.365,0.971,7,1,0.0755,0.124,0.239,93.683,-4.223,1.69e-05,0.328,202066,0,grindcore
0.252,0.824,1,1,0.0842,0.454,0.401,92.309,-7.813,3.33e-05,0.104,244413,0,death-metal
0.479,0.8,4,1,0.0715,1.74e-05,0.341,115.98,-7.477,0.023,0.716,207960,0,bluegrass
0.524,0.971,7,1,0.0721,0.899,0.349,173.037,-3.72,9.24e-05,0.35,255261,0,drum-and-bass
0.413,0.723,0,1,0.0335,0.000631,0.27,149.799,-5.785,0.000265,0.195,225266,0,black-metal
0.524,0.987,0,1,0.0638,0.00406,0.262,135.003,-2.426,0.0037,0.441,173373,0,death-metal
0.353,0.709,6,0,0.0458,0.852,0.106,135.092,-8.389,4.68e-05,0.0677,401240,0,black-metal
0.19,0.992,11,1,0.104,0.815,0.256,131.051,-5.929,1.83e-06,0.0731,329586,0,black-metal
0.413,0.937,0,1,0.0485,0.000105,0.238,134.993,-8.99,2.17e-05,0.604,235400,0,power-pop
0.568,0.865,5,0,0.0318,0.0072,0.2,99.013,-5.267,0.000101,0.423,231240,0,heavy-metal
0.496,0.507,5,0,0.027,0.0,0.215,101.117,-8.384,0.48,0.311,184466,0,synth-pop
0.496,0.887,11,0,0.0474,0.00521,0.518,155.99,-6.001,1.27e-05,0.549,164257,0,black-metal
0.399,0.505,0,0,0.15,0.886,0.279,123.971,-13.524,0.000438,0.2,63400,0,grindcore
0.569,0.577,10,0,0.0699,0.00913,0.0758,71.707,-9.719,0.00877,0.961,247080,0,punk-rock
0.215,0.889,5,1,0.195,0.806,0.386,100.133,-7.689,0.00604,0.207,156617,0,grindcore
0.262,0.971,2,1,0.332,0.851,0.308,155.77,-8.172,7.3e-06,0.33,302880,0,grindcore
0.626,0.396,2,1,0.0292,9.02e-05,0.059,133.852,-9.019,0.576,0.304,224880,0,bluegrass
0.257,0.998,4,0,0.14,0.00722,0.0624,152.167,-2.859,3.19e-05,0.0597,212533,0,black-metal
0.348,0.953,9,0,0.066,3.05e-06,0.688,141.713,-2.836,0.041,0.93,97680,0,power-pop
0.325,0.82,8,0,0.762,0.105,0.16,162.366,-7.555,0.0767,0.861,68506,0,grindcore
0.494,0.923,9,0,0.116,0.0,0.148,174.914,-2.013,0.149,0.719,165586,0,rockabilly
0.625,0.626,9,1,0.0341,0.00138,0.0837,117.602,-13.575,0.0793,0.752,276960,0,synth-pop
0.615,0.976,9,1,0.0673,0.0205,0.588,129.921,-1.961,0.257,0.583,266626,0,industrial
0.481,0.953,11,1,0.096,1.45e-05,0.0754,131.977,-3.324,2.98e-05,0.517,221952,0,black-metal
0.241,0.986,4,1,0.249,0.0746,0.265,127.431,-2.893,0.00876,0.0393,446453,0,black-metal
0.355,0.846,4,0,0.0384,0.259,0.257,159.973,-6.12,0.000174,0.504,223626,0,industrial
0.173,0.979,7,1,0.157,0.943,0.162,119.346,-3.842,1.4e-06,0.0639,143733,0,grindcore
0.651,0.299,0,1,0.031,0.000111,0.0669,127.977,-13.182,0.737,0.262,200881,0,show-tunes
0.349,0.994,9,1,0.0978,0.008,0.204,104.387,-5.989,1.84e-06,0.141,122586,0,black-metal
0.323,0.89,7,1,0.108,0.863,0.109,115.581,-7.209,6.09e-06,0.238,186967,0,grindcore
0.345,0.844,0,1,0.0725,0.00497,0.172,161.465,-6.656,0.000212,0.384,144333,0,grunge
0.332,0.952,10,1,0.0804,0.801,0.345,105.235,-4.563,1.19e-06,0.384,220146,0,death-metal
0.178,0.987,4,0,0.0827,0.0,0.634,171.719,-5.47,0.00173,0.144,134106,0,power-pop
0.447,0.509,0,1,0.0279,0.00136,0.0809,83.916,-7.236,0.894,0.285,218133,0,rockabilly
0.596,0.42,10,1,0.0255,0.0103,0.094,91.899,-10.584,0.776,0.431,188406,0,power-pop
0.501,0.342,2,1,0.0314,0.0,0.129,130.411,-13.237,0.915,0.668,154960,0,honky-tonk
0.225,0.969,10,1,0.105,0.724,0.3,164.839,-5.162,5.53e-05,0.0663,456266,0,black-metal
0.606,0.972,9,1,0.0459,0.000161,0.338,151.049,-4.872,0.0217,0.856,172733,0,country
0.177,0.911,10,1,0.0687,0.682,0.336,156.018,-6.871,4.31e-05,0.103,592493,0,black-metal
0.198,0.989,10,0,0.125,0.00322,0.379,101.198,-5.037,5.33e-05,0.0714,193019,0,grindcore
0.378,0.981,1,0,0.102,0.973,0.203,91.128,-3.826,1.65e-06,0.21,111426,0,grindcore
0.499,0.96,6,1,0.0728,0.0,0.388,109.96,-3.847,0.000878,0.474,155560,0,death-metal
0.439,0.675,1,1,0.0311,0.0526,0.0933,133.926,-7.375,2.19e-05,0.379,226280,0,club
0.607,0.169,0,1,0.0303,0.000497,0.276,92.161,-16.433,0.981,0.317,127066,0,honky-tonk
0.619,0.947,9,0,0.0635,0.00102,0.173,150.949,-2.44,0.0116,0.691,192160,0,breakbeat
0.24,0.988,9,1,0.169,0.000305,0.159,178.973,-3.098,0.000448,0.625,165653,0,power-pop
0.463,0.682,7,1,0.864,0.0,0.722,150.377,-8.097,0.782,0.523,205506,0,comedy
0.346,0.999,0,1,0.184,0.00983,0.306,137.923,-4.912,0.00225,0.0375,59853,0,grindcore
0.268,0.991,2,0,0.0565,0.00369,0.0684,162.23,-5.481,3.64e-06,0.191,289133,0,black-metal
0.378,0.893,1,1,0.0442,0.229,0.384,129.433,-5.051,0.000144,0.251,191508,0,power-pop
0.551,0.997,2,1,0.112,0.617,0.0806,111.976,-0.974,1.03e-05,0.121,195562,0,metalcore
0.277,0.886,7,1,0.0648,0.874,0.181,81.707,-7.724,5.36e-05,0.434,271933,0,death-metal
0.751,0.897,1,1,0.0468,2.72e-05,0.329,119.97,-3.602,0.00957,0.483,260696,0,alternative
0.736,0.781,5,1,0.0443,0.0138,0.0796,110.014,-3.98,0.00124,0.787,272506,0,funk
0.249,0.954,9,0,0.0434,2.92e-05,0.234,185.472,-3.262,0.000125,0.851,187800,0,psych-rock
0.449,0.938,1,1,0.056,0.473,0.147,174.017,-4.944,0.00114,0.103,282758,0,drum-and-bass
0.307,0.784,1,0,0.08,0.324,0.101,74.807,-13.418,1.97e-05,0.294,316293,0,grindcore
0.497,0.409,5,1,0.029,0.0,0.077,78.825,-7.755,0.852,0.386,297146,0,bluegrass
0.668,0.683,1,1,0.039,0.897,0.626,122.47,-12.862,0.00544,0.675,363026,0,industrial
0.586,0.609,1,1,0.0349,0.809,0.304,122.919,-12.924,0.000706,0.196,432866,0,breakbeat
0.549,0.802,4,1,0.0308,2.7e-06,0.625,115.599,-9.925,0.0655,0.894,210200,0,club
0.25,0.974,1,1,0.188,0.44,0.129,150.046,-5.143,3.61e-05,0.104,427506,0,black-metal
0.636,0.765,5,1,0.0447,0.0139,0.113,170.838,-8.253,0.256,0.897,187640,0,trip-hop
0.405,0.469,0,1,0.0437,0.0,0.383,205.402,-12.32,0.452,0.921,156720,0,honky-tonk
0.741,0.667,7,0,0.0731,0.0354,0.0964,151.705,-10.335,0.105,0.615,257333,0,trip-hop
0.521,0.67,2,1,0.0327,0.659,0.0744,148.417,-10.742,0.258,0.872,258466,0,club
0.62,0.585,2,1,0.0248,0.00978,0.108,104.859,-9.549,0.218,0.831,228608,0,bluegrass
0.678,0.559,1,0,0.0544,0.374,0.12,90.014,-9.198,0.179,0.213,271946,0,trip-hop
0.727,0.671,8,0,0.122,0.0,0.319,90.965,-5.357,0.335,0.569,219226,0,j-dance
0.376,0.179,3,1,0.0369,0.0,0.111,155.332,-11.792,0.893,0.206,229520,0,country
0.318,0.995,6,1,0.179,0.0,0.426,175.756,-1.76,0.00875,0.49,165920,0,death-metal
0.466,0.953,11,0,0.0533,0.00104,0.25,107.861,-6.814,0.00242,0.708,133533,0,power-pop
0.532,0.998,3,0,0.132,0.0,0.228,111.709,-2.17,0.00155,0.373,166253,0,death-metal
0.689,0.709,1,0,0.32,0.0,0.784,144.807,-6.735,0.212,0.639,174546,0,j-dance
0.623,0.678,1,0,0.243,0.0,0.172,175.682,-5.452,0.285,0.781,212727,0,j-dance
0.296,0.871,9,1,0.0741,0.439,0.133,157.969,-10.508,0.000146,0.251,236706,0,metalcore
0.544,0.996,1,1,0.116,0.012,0.18,105.996,-2.853,0.000628,0.136,221986,0,death-metal
0.543,0.915,0,0,0.0414,4.29e-06,0.0571,150.007,-4.658,0.00242,0.55,231967,0,hardstyle
0.514,0.933,9,1,0.0342,0.0136,0.119,158.967,-5.549,0.00798,0.96,150893,0,power-pop
0.651,0.71,7,1,0.101,0.0,0.34,107.094,-8.34,0.0147,0.557,214493,0,j-dance
0.463,0.747,7,1,0.033,0.000787,0.423,138.574,-4.651,0.00983,0.201,231080,0,honky-tonk
0.467,0.854,6,1,0.332,0.0,0.387,102.732,-7.102,0.153,0.631,166640,0,j-dance
0.127,0.39,2,1,0.0304,1.26e-06,0.119,89.024,-7.361,0.296,0.132,194826,0,opera
0.568,0.886,4,1,0.0419,0.23,0.206,137.681,-4.355,0.000537,0.218,575226,0,death-metal
0.305,0.902,0,1,0.096,0.0119,0.185,112.623,-6.227,3.74e-05,0.248,158720,0,metalcore
0.283,0.832,1,0,0.106,0.482,0.15,85.519,-12.433,7.87e-06,0.347,284026,0,grindcore
0.49,0.522,4,1,0.0272,0.0291,0.104,92.99,-9.246,0.551,0.0796,217629,0,idm
0.863,0.726,9,1,0.0494,0.0302,0.0735,132.574,-6.649,0.415,0.93,346133,0,disco
0.262,0.964,2,0,0.185,0.315,0.142,147.996,-5.841,0.000127,0.102,205293,0,industrial
0.716,0.859,6,0,0.135,0.0904,0.0827,146.002,-4.665,0.000603,0.0683,424367,0,happy
0.751,0.797,6,1,0.0717,0.809,0.0529,174.087,-8.949,0.0113,0.1,292759,0,happy
0.229,0.917,6,0,0.0887,0.198,0.0703,122.882,-6.095,0.0411,0.329,442213,0,heavy-metal
0.407,0.983,11,1,0.109,0.21,0.314,100.981,-2.165,1.2e-05,0.164,256026,0,metalcore
0.798,0.605,4,0,0.0978,0.0127,0.109,120.003,-8.385,0.126,0.609,295733,0,trip-hop
0.362,0.912,6,0,0.0448,0.0,0.0489,190.024,-5.085,5.36e-05,0.444,169506,0,garage
0.136,0.969,4,1,0.109,0.0104,0.109,152.629,-4.911,4.81e-06,0.0842,84586,0,grindcore
0.75,0.564,1,1,0.0236,0.0,0.0931,113.528,-8.67,0.179,0.672,260613,0,funk
0.498,0.807,0,1,0.0428,0.00903,0.178,99.949,-5.246,0.000708,0.455,159626,0,power-pop
0.473,0.989,10,0,0.188,0.127,0.215,109.953,-5.709,1.78e-05,0.0395,240226,0,goth
0.504,0.716,7,0,0.0411,0.00469,0.0867,175.014,-7.122,0.00534,0.0903,311146,0,drum-and-bass
0.512,0.714,9,1,0.0372,0.785,0.934,144.958,-13.245,0.000153,0.268,431893,0,industrial
0.295,0.738,2,1,0.0319,0.781,0.131,171.665,-6.739,0.303,0.625,313773,0,bluegrass
0.773,0.78,6,1,0.114,0.0,0.152,104.978,-3.539,0.333,0.858,188000,0,j-dance
0.692,0.553,2,1,0.0389,3.01e-05,0.305,125.903,-6.164,0.596,0.356,186906,0,alt-rock
0.319,0.682,1,0,0.0563,0.00853,0.308,99.739,-9.386,6.58e-05,0.139,38480,0,grindcore
0.691,0.904,9,1,0.0295,3.96e-05,0.108,110.025,-6.162,0.0872,0.866,189413,0,club
0.462,0.553,2,0,0.0308,0.767,0.171,142.172,-9.534,0.818,0.859,129506,0,honky-tonk
0.611,0.933,6,1,0.304,0.0,0.241,106.479,-2.483,0.486,0.789,169461,0,j-dance
0.274,0.994,10,0,0.154,0.107,0.34,199.936,-2.04,1.58e-05,0.228,249893,0,metalcore
0.39,0.708,0,0,0.0357,0.0,0.106,77.482,-8.577,0.0062,0.258,240249,0,metalcore
0.699,0.837,1,1,0.214,0.0,0.0705,143.693,-4.55,0.00304,0.404,161653,0,j-dance
0.782,0.904,11,0,0.0395,0.0032,0.54,108.978,-8.233,0.323,0.936,248920,0,breakbeat
0.404,0.882,10,1,0.0688,2.91e-06,0.91,124.891,-5.726,0.00123,0.295,303423,0,goth
0.861,0.383,0,0,0.214,0.0864,0.228,121.955,-11.832,0.203,0.693,235786,0,trip-hop
0.548,0.924,10,0,0.0832,0.669,0.295,174.089,-4.124,0.00039,0.66,203917,0,drum-and-bass
0.21,0.979,10,1,0.184,0.00126,0.84,140.341,-6.431,1.63e-06,0.171,57240,0,grindcore
0.534,0.0106,1,1,0.0738,0.942,0.0961,112.692,-21.413,0.989,0.17,393067,0,new-age
0.5,0.907,6,0,0.0301,0.864,0.247,133.045,-4.805,0.000335,0.483,296600,0,breakbeat
0.166,0.687,7,1,0.0394,3.45e-05,0.188,151.263,-5.253,0.00332,0.198,433513,0,world-music
0.731,0.61,2,1,0.0301,1.26e-05,0.0772,113.13,-5.477,0.558,0.586,201786,0,power-pop
0.63,0.852,10,0,0.108,0.82,0.653,177.966,-9.686,0.0016,0.302,305998,0,happy
0.451,0.895,8,1,0.0481,0.00342,0.397,96.957,-4.534,0.000674,0.686,116986,0,power-pop
0.29,0.0372,8,1,0.0415,0.918,0.23,82.141,-17.504,0.943,0.197,106559,0,idm
0.552,0.862,6,1,0.0411,4.19e-05,0.114,120.032,-5.693,0.00148,0.742,222506,0,goth
0.784,0.809,1,1,0.168,0.00277,0.176,84.051,-6.386,0.234,0.651,171386,0,trip-hop
0.804,0.653,7,1,0.0589,0.312,0.373,132.645,-9.913,0.0102,0.779,512320,0,chicago-house
0.304,0.971,5,1,0.145,0.344,0.0653,122.563,-4.905,2.47e-05,0.0399,298666,0,grindcore
0.734,0.205,9,1,0.398,1.59e-06,0.102,118.974,-15.432,0.892,0.558,199013,0,comedy
0.579,0.783,2,1,0.146,0.111,0.664,107.103,-6.854,0.00226,0.203,173266,0,power-pop
0.443,0.884,8,1,0.207,0.0,0.103,82.172,-1.625,0.155,0.594,188153,0,j-dance
0.447,0.803,2,1,0.0541,0.000776,0.374,161.984,-5.774,0.00191,0.572,178800,0,power-pop
0.407,0.31,2,1,0.0315,0.0218,0.131,119.185,-11.873,0.636,0.336,283706,0,bluegrass
0.607,0.692,9,1,0.0265,0.0322,0.259,129.08,-6.601,0.414,0.677,271613,0,bluegrass
0.314,0.264,6,1,0.0417,0.0,0.101,92.669,-15.305,0.698,0.454,356600,0,world-music
0.45,0.995,7,1,0.0726,0.887,0.0813,173.994,-3.784,2.72e-05,0.897,251866,0,drum-and-bass
0.675,0.753,0,1,0.0264,0.00727,0.0882,111.495,-5.64,0.0601,0.866,280226,0,trip-hop
0.618,0.761,6,1,0.0872,0.374,0.0812,150.051,-4.882,0.0961,0.167,317666,0,hardstyle
0.386,0.972,4,0,0.074,0.141,0.383,102.874,-5.015,0.000135,0.234,451675,0,death-metal
0.288,0.726,2,1,0.0333,0.848,0.359,77.521,-6.752,0.00056,0.603,232813,0,power-pop
0.381,0.959,8,1,0.0842,1e-05,0.168,177.095,-5.368,0.000277,0.552,281053,0,industrial
0.561,0.824,9,1,0.0384,2.06e-05,0.339,119.997,-4.584,0.00265,0.731,221133,0,honky-tonk
0.32,0.995,11,1,0.222,0.768,0.312,175.96,-4.38,4.92e-06,0.0362,280666,0,black-metal
0.322,0.909,4,0,0.0524,0.0291,0.134,112.117,-6.254,1.86e-05,0.0793,273800,0,grindcore
0.354,0.62,4,1,0.0302,0.0,0.225,136.82,-5.898,0.0424,0.528,170813,0,garage
0.583,0.867,6,1,0.385,0.0,0.0863,129.974,-4.614,0.0887,0.759,213106,0,j-dance
0.621,0.634,5,0,0.259,0.0,0.0877,173.924,-5.751,0.192,0.339,156969,0,j-dance
0.476,0.574,1,0,0.177,0.271,0.324,132.139,-9.621,0.737,0.49,150840,0,trip-hop
0.493,0.674,11,0,0.0378,0.0081,0.412,88.89,-8.374,0.0641,0.46,207800,0,drum-and-bass
0.515,0.879,7,1,0.0596,0.673,0.134,175.005,-7.736,6.79e-05,0.106,435506,0,drum-and-bass
0.696,0.898,0,0,0.0329,0.0646,0.461,134.028,-4.664,0.0388,0.759,208227,0,happy
0.621,0.932,7,1,0.0421,0.000517,0.0992,112.456,-5.303,0.0305,0.908,214360,0,rockabilly
0.684,0.847,9,0,0.273,3.53e-05,0.0842,158.046,-6.52,0.148,0.551,298591,0,happy
0.439,0.998,2,0,0.249,0.000203,0.218,131.059,-1.854,3.58e-05,0.0382,217520,0,grunge
0.223,0.897,9,1,0.0971,0.191,0.131,95.002,-11.907,8.42e-06,0.221,403493,0,grindcore
0.402,0.854,6,0,0.0474,0.000359,0.389,90.033,-4.053,0.00471,0.199,283559,0,goth
0.802,0.68,5,0,0.217,0.0,0.319,99.982,-5.912,0.344,0.766,179406,0,j-dance
0.329,0.84,9,0,0.0787,0.000405,0.105,169.962,-5.006,0.000691,0.284,361106,0,goth
0.439,0.989,1,0,0.182,0.006,0.347,133.971,-4.51,0.000335,0.0899,153653,0,death-metal
0.818,0.711,10,1,0.0323,0.00049,0.212,119.029,-6.087,0.335,0.869,246259,0,trip-hop
0.396,0.981,7,1,0.0633,3.52e-05,0.194,115.804,-4.153,0.00329,0.761,128066,0,power-pop
0.539,0.929,2,1,0.0622,0.569,0.088,92.512,-7.413,0.00284,0.0456,325280,0,goth
0.447,0.941,9,1,0.0786,0.155,0.0935,76.59,-4.566,6.16e-05,0.558,255093,0,grindcore
0.22,0.236,7,0,0.032,0.0,0.16,88.165,-10.515,0.676,0.0393,278946,0,opera
0.211,0.969,4,1,0.0972,0.00545,0.347,101.464,-4.581,0.00014,0.0503,436633,0,black-metal
0.824,0.62,5,0,0.199,0.0,0.115,96.448,-7.562,0.0736,0.412,211053,0,j-dance
0.484,0.966,4,0,0.0486,0.000181,0.196,140.019,-4.961,2.07e-05,0.332,298121,0,heavy-metal
0.527,0.542,4,1,0.0363,0.000494,0.205,192.027,-9.047,0.466,0.678,267122,0,bluegrass
0.496,0.716,9,0,0.275,0.0,0.11,79.896,-4.909,0.114,0.411,213470,0,j-dance
0.759,0.914,9,1,0.0374,0.803,0.342,109.998,-7.616,0.0186,0.727,299400,0,afrobeat
0.829,0.689,5,0,0.0706,0.709,0.12,123.977,-9.539,0.0619,0.734,433626,0,deep-house
0.555,0.718,0,0,0.0473,0.945,0.04,150.002,-6.317,0.00235,0.152,326507,0,hardstyle
0.463,0.981,11,1,0.0488,1.13e-05,0.348,110.005,-4.448,0.00018,0.693,129960,0,power-pop
0.157,0.979,2,1,0.0819,0.81,0.594,84.19,-3.972,8.57e-05,0.227,163226,0,garage
0.374,0.956,3,1,0.106,0.344,0.292,110.1,-3.897,1.95e-06,0.151,226586,0,grindcore
0.489,0.998,10,0,0.111,0.00783,0.225,174.957,-1.725,0.0077,0.678,272952,0,happy
0.611,0.792,5,1,0.306,0.0,0.0779,105.256,-5.486,0.17,0.851,169157,0,j-dance
0.55,0.956,1,0,0.0869,0.163,0.0707,150.031,-5.166,0.427,0.266,286875,0,happy
0.366,0.635,1,1,0.0328,0.00313,0.196,127.394,-7.414,0.000984,0.704,178973,0,power-pop
0.316,0.247,1,1,0.0281,0.0,0.118,184.666,-11.831,0.766,0.358,162013,0,bluegrass
0.295,0.992,8,0,0.132,0.197,0.378,161.037,-5.094,1.57e-06,0.182,493440,0,black-metal
0.352,0.987,6,1,0.072,0.0062,0.335,149.984,-5.596,5.25e-05,0.144,493440,0,black-metal
0.335,0.0617,5,1,0.0345,0.000433,0.139,168.675,-14.874,0.98,0.238,161386,0,bluegrass
0.533,0.995,6,0,0.191,0.000771,0.594,174.991,-2.352,0.00667,0.185,282984,0,happy
0.46,0.983,5,1,0.0672,0.159,0.14,169.033,-6.44,0.00624,0.415,317170,0,happy
0.354,0.998,2,1,0.114,0.000159,0.302,165.086,-0.703,8.71e-06,0.322,185374,0,metalcore
0.484,0.772,6,1,0.0428,5.51e-06,0.0906,138.937,-7.371,0.0971,0.663,143613,0,goth
0.577,0.988,8,1,0.182,0.000267,0.287,174.977,-2.244,0.00307,0.272,260844,0,happy
0.526,0.64,2,1,0.0408,0.0,0.159,84.943,-6.397,0.791,0.93,118213,0,rockabilly
0.463,0.98,9,1,0.0951,0.00031,0.409,128.002,-4.181,0.000388,0.337,316866,0,death-metal
0.499,0.682,2,0,0.152,0.0,0.327,106.823,-6.07,0.155,0.783,180468,0,j-dance
0.47,0.984,9,1,0.0609,0.000674,0.726,119.7,-3.628,0.000389,0.834,129600,0,power-pop
0.177,0.995,1,1,0.213,0.0271,0.505,99.116,-3.353,3.78e-06,0.0388,133320,0,grindcore
0.228,0.954,11,0,0.192,0.135,0.0856,93.682,-4.264,5.74e-06,0.239,154320,0,grindcore
0.27,0.955,5,0,0.242,0.522,0.0826,136.701,-4.559,9.63e-05,0.257,70560,0,grindcore
0.394,0.885,9,0,0.0575,0.856,0.0956,135.024,-4.079,8.68e-05,0.349,327814,0,death-metal
0.461,0.98,10,0,0.102,0.0781,0.0627,104.996,-7.587,4.14e-05,0.35,204596,0,metalcore
0.502,0.94,4,1,0.0813,0.0,0.366,123.03,-6.427,0.0135,0.318,235000,0,world-music
0.337,0.431,0,1,0.0306,0.0,0.125,179.846,-6.958,0.701,0.528,160453,0,bluegrass
0.959,0.598,8,1,0.0713,0.0,0.358,127.028,-5.534,0.0358,0.408,213000,0,hip-hop
0.396,0.295,4,1,0.0343,7.6e-05,0.0989,155.531,-15.126,0.625,0.187,248586,0,british
0.316,0.982,7,1,0.174,0.886,0.125,115.787,-5.468,1.05e-05,0.118,202306,0,grindcore
0.806,0.591,4,0,0.182,0.217,0.0947,178.161,-13.786,0.0272,0.738,249400,0,dub
0.584,0.968,11,0,0.0716,0.0226,0.297,149.929,-5.076,0.0232,0.13,248408,0,hardstyle
0.592,0.932,1,1,0.0558,0.859,0.073,133.987,-5.412,5.42e-06,0.677,125859,0,death-metal
0.293,0.441,7,1,0.0384,0.184,0.092,82.474,-9.799,0.348,0.282,314533,0,synth-pop
0.396,0.907,1,0,0.0703,9.52e-06,0.226,95.066,-5.236,1.7e-05,0.338,215546,0,metalcore
0.623,0.37,5,1,0.273,0.0,0.288,96.445,-11.849,0.794,0.607,169773,0,j-dance
0.308,0.771,11,1,0.039,0.00182,0.118,140.334,-6.873,0.0679,0.772,176346,0,garage
0.412,0.983,8,1,0.0914,0.213,0.255,150.009,-4.296,2.08e-05,0.307,174200,0,death-metal
0.318,0.849,10,1,0.207,0.0251,0.325,141.374,-5.754,2.85e-05,0.222,210453,0,grindcore
0.567,0.964,6,1,0.0731,0.465,0.149,147.988,-5.664,0.0061,0.404,514054,0,hardstyle
0.399,0.729,1,0,0.0383,0.000156,0.117,98.779,-6.54,6.43e-05,0.484,188986,0,metalcore
0.217,0.695,11,0,0.0596,5.33e-06,0.221,93.262,-6.802,0.00031,0.216,225920,0,metalcore
0.69,0.454,10,0,0.0573,0.254,0.254,100.534,-18.655,0.000881,0.246,503626,0,trip-hop
0.611,0.508,9,1,0.0306,0.163,0.118,95.187,-10.434,0.866,0.773,162771,0,bluegrass
0.579,0.976,11,0,0.0908,0.0526,0.959,149.951,-4.063,0.00872,0.0558,257152,0,hardstyle
0.521,0.937,11,0,0.076,0.746,0.111,174.035,-10.369,0.00033,0.712,407706,0,drum-and-bass
0.551,0.968,1,0,0.123,0.169,0.212,105.047,-5.242,0.01,0.272,290733,0,breakbeat
0.7,0.56,4,1,0.188,0.0,0.0938,101.66,-13.497,0.497,0.911,133826,0,rockabilly
0.539,0.993,4,0,0.0701,0.844,0.0372,175.997,-1.115,4.44e-05,0.337,392727,0,drum-and-bass
0.852,0.8,11,0,0.129,0.0,0.0535,112.128,-3.788,0.00836,0.629,163468,0,j-dance
0.319,0.868,2,1,0.0514,0.931,0.197,174.968,-7.217,5.42e-05,0.0986,212013,0,drum-and-bass
0.76,0.913,9,1,0.0469,0.0132,0.0668,105.752,-6.89,0.0836,0.826,313640,0,synth-pop
0.138,0.916,8,1,0.104,0.304,0.767,178.542,-6.32,4.68e-05,0.278,195960,0,death-metal
0.748,0.644,8,0,0.243,0.0,0.247,96.035,-8.688,0.0593,0.895,175626,0,j-dance
0.459,0.981,1,0,0.0813,0.396,0.674,150.069,-4.463,0.00364,0.311,216012,0,hardstyle
0.756,0.223,0,1,0.0322,6.53e-05,0.131,136.039,-11.049,0.837,0.903,151560,0,honky-tonk
0.308,0.963,2,1,0.0753,0.113,0.327,164.556,-4.646,0.0,0.705,157311,0,black-metal
0.426,0.198,10,0,0.0392,0.0,0.0708,137.28,-11.538,0.847,0.372,171333,0,show-tunes
0.22,0.343,10,0,0.0357,0.0,0.19,180.49,-7.925,0.925,0.156,136133,0,show-tunes
0.658,0.688,8,1,0.0584,0.0,0.0934,84.431,-4.273,0.121,0.506,212720,0,j-dance
0.393,0.616,7,1,0.0428,0.0,0.152,97.458,-7.564,0.0444,0.275,239866,0,afrobeat
0.336,0.991,4,0,0.148,0.022,0.563,113.283,-3.799,1.31e-05,0.285,119133,0,grindcore
0.809,0.402,5,1,0.0941,0.0,0.352,123.383,-12.753,0.776,0.938,164933,0,honky-tonk
0.136,0.983,4,1,0.0583,0.724,0.214,170.673,-4.194,2.39e-05,0.431,161266,0,power-pop
0.4,0.801,11,0,0.0348,0.0088,0.134,128.163,-6.885,0.0734,0.5,282933,0,power-pop
0.33,0.7,2,0,0.0363,7.51e-05,0.109,83.977,-6.556,0.00782,0.241,301800,0,goth
0.549,0.706,9,0,0.0364,0.19,0.143,97.014,-9.223,0.189,0.136,296720,0,goth
0.512,0.522,0,1,0.0282,0.203,0.119,134.943,-8.077,0.226,0.0734,338520,0,goth
0.751,0.955,11,0,0.111,0.000782,0.333,132.037,-5.832,0.128,0.822,176619,0,kids
0.792,0.436,7,1,0.0555,0.948,0.0871,89.988,-10.644,0.018,0.631,299133,0,trip-hop
0.707,0.522,7,1,0.259,0.876,0.105,208.065,-9.798,0.0691,0.727,278140,0,trip-hop
0.856,0.56,7,1,0.349,0.000453,0.0797,129.983,-5.408,0.0704,0.809,302893,0,breakbeat
0.793,0.761,11,0,0.044,0.884,0.111,130.003,-9.848,0.00331,0.873,324266,0,idm
0.49,0.539,10,1,0.0308,2.07e-06,0.21,171.979,-9.069,0.639,0.788,176053,0,bluegrass
0.614,0.842,10,0,0.298,0.0,0.181,140.004,-5.412,0.472,0.635,209146,0,j-dance
0.307,0.943,9,1,0.0907,0.0548,0.311,94.271,-3.357,0.00255,0.562,206040,0,industrial
